episode,reward,R100,learning_rate
252,-21.20719311506294,-19.75297186635021,0.001
253,-49.33919897620905,-20.23624022231794,0.001
254,-38.87735982518116,-20.195789526428676,0.001
255,-44.96779737846694,-20.396949658452872,0.001
256,-46.04165929611166,-20.000915065708643,0.001
257,17.467966717115992,-19.698076551660744,0.001
258,-26.6985102770147,-19.583283152747505,0.001
259,-20.326382081846077,-19.314845156677666,0.001
260,-21.92157310854168,-18.54357838004761,0.001
261,-43.82832106747949,-18.80056420552738,0.001
262,44.0549932166453,-17.966353957916308,0.001
263,-15.868077890737986,-17.145121711828146,0.001
264,-192.91629208692183,-18.96527598077308,0.001
265,-22.357282669499895,-19.056496559579596,0.001
266,-186.04934619328603,-20.001755491746387,0.001
267,-58.08523115483979,-22.817030540159184,0.001
268,-13.45239832722675,-22.378459446607344,0.001
269,-20.513020045006424,-22.702234396219843,0.001
270,-41.12655998916481,-23.216068575130645,0.001
271,-18.629566723544034,-23.43241055052015,0.001
272,-31.436765454702574,-23.791224971820398,0.001
273,-6.057226489062243,-23.317168419191802,0.001
274,-32.795035006846106,-22.89137617469032,0.001
275,-13.94103687540391,-22.729734926929865,0.001
276,-23.9721424784465,-22.539669617141126,0.001
277,135.3087377685797,-20.979492423645983,0.001
278,-28.758664871812343,-21.05500608518595,0.001
279,1.0443019025338305,-20.967077378841896,0.001
280,-11.581766570271236,-20.97160425634185,0.001
281,-49.93374030611801,-20.977128344417903,0.001
282,194.13536172651678,-19.010637836499836,0.001
283,14.333598015117802,-19.026227967711122,0.001
284,-23.207982841107384,-18.57681193045131,0.001
285,-39.8917800915783,-18.714267127213894,0.001
286,-10.903406621486974,-18.607079894782622,0.001
287,-32.11951517540223,-18.535038087947445,0.001
288,-29.23890542942581,-17.88031287450749,0.001
289,-181.93143073802125,-19.935867800068646,0.001
290,-14.610816650124978,-19.858564744562823,0.001
291,-4.731242260313422,-20.124635464131845,0.001
292,-70.40614497968787,-20.107736586440392,0.001
293,-14.050085034465951,-20.192264846624234,0.001
294,-99.47881502451517,-20.92541500889834,0.001
295,-38.13391959723291,-21.485971964421665,0.001
296,175.58687830198915,-19.87211383558011,0.001
297,-32.25998958927241,-19.830789058270856,0.001
298,-72.7542539019663,-20.42393678678599,0.001
299,11.314958895952499,-20.075948445940163,0.001
300,-31.82819087109592,-20.56622599274125,0.001
301,-29.198137907474067,-20.158235984349265,0.001
302,-149.00083094901206,-21.06953048040624,0.001
303,-52.82232942177214,-20.33577841966031,0.001
304,-30.09696594447734,-20.424748071407112,0.001
305,99.87654037138198,-19.54090666914213,0.001
306,205.29095651653554,-18.94565763626318,0.001
307,-30.087513982717947,-17.03189339075528,0.001
308,-54.748848295925534,-17.01451742511086,0.001
309,-30.756503396441545,-17.218683546512874,0.001
310,-85.74307184837781,-18.136470954363254,0.001
311,153.11822355622508,-16.532387165091727,0.001
312,-32.92157471386105,-16.57908813196979,0.001
313,13.75605553216054,-16.073021412492817,0.001
314,-64.05481656601235,-16.364629910889498,0.001
315,-30.862692711856376,-16.484187062688008,0.001
316,164.52382060882363,-14.50114919082028,0.001
317,-70.60221522233718,-14.851550149530496,0.001
318,-4.516686917438162,-14.76752371731581,0.001
319,-11.455425462428138,-14.4421083513533,0.001
320,-46.88109202975872,-14.970290346675249,0.001
321,1.4265552386438274,-14.33162967677257,0.001
322,-65.35978740941005,-14.628673457556713,0.001
323,7.697433155062794,-14.52913428290523,0.001
324,195.1404545668036,-12.03441918249796,0.001
325,182.12789237257485,-10.258214704799126,0.001
326,-29.073821964415703,-10.547658923412932,0.001
327,-64.29268199630395,-11.24752901646417,0.001
328,163.53817280517742,-9.08631195522231,0.001
329,-74.82347022991762,-9.92554406245565,0.001
330,-2.2216661286802917,-9.574677766100457,0.001
331,-58.24445282281472,-9.686292647816382,0.001
332,138.3600085904782,-7.814704435612412,0.001
333,10.074650417753329,-7.852174651273936,0.001
334,-42.464876989110316,-8.413102275541641,0.001
335,-24.900813625862206,-8.359458052553725,0.001
336,13.027488975626875,-8.44318762269494,0.001
337,183.30058223833504,-6.693427892043419,0.001
338,-53.55606706156616,-7.153317201865067,0.001
339,165.07564439169482,-5.432383627269758,0.001
340,-27.860878204705394,-5.646462986779596,0.001
341,-8.438424631653742,-8.065887102978685,0.001
342,-8.65208020430126,-7.690556994854013,0.001
343,-7.013075843619819,-7.696591503812836,0.001
344,154.6144526259892,-5.69101647922791,0.001
345,-49.642914794890565,-6.424623956175054,0.001
346,191.4273470426425,-4.357010793103772,0.001
347,184.58356202859164,-2.265984093854355,0.001
348,-30.255670258653154,-2.405994948242065,0.001
349,102.02609926582412,-1.2398547124907158,0.001
350,173.18406188556975,0.5843671337282853,0.001
351,189.055276040829,2.3769406017087844,0.001
352,186.78144731851387,4.456827006044552,0.001
353,-3.662136262772949,4.913597633178913,0.001
354,168.53776494805874,6.987748880911313,0.001
355,53.7365340636806,7.974792195332787,0.001
356,-35.486653120518625,8.080342257088718,0.001
357,-16.625296906314446,7.739409620854414,0.001
358,53.31563749622316,8.539551098586792,0.001
359,-21.46305070918212,8.528184412313431,0.001
360,-144.2018357459453,7.305381785939396,0.001
361,7.0609066872601,7.814274063486791,0.001
362,-57.91315260248664,6.794592605295472,0.001
363,124.49616457758563,8.198235029978708,0.001
364,-11.735930516611099,10.010038645681815,0.001
365,-10.77778254006914,10.125833646976124,0.001
366,-17.11133122198232,11.815213796689159,0.001
367,-33.3406395906837,12.06265971233072,0.001
368,10.858878885801277,12.305772484461002,0.001
369,4.0296145698899535,12.551198830609968,0.001
370,268.9036931698926,15.651501362200538,0.001
371,-18.95997183712874,15.648197311064692,0.001
372,-27.574988881427572,15.686815076797442,0.001
373,-73.91606664909963,15.00822667519707,0.001
374,-2.6114283524224424,15.310062741741305,0.001
375,-41.90492762562051,15.030423834239139,0.001
376,-10.144321171058461,15.16870204731302,0.001
377,-15.0333747924511,13.665280921702713,0.001
378,-12.03310632037409,13.832536507217094,0.001
379,172.7028869662143,15.549122357853898,0.001
380,243.07704158782855,18.095710439434896,0.001
381,-37.88721406068525,18.216175701889224,0.001
382,-62.15678476785689,15.653254236945488,0.001
383,-26.225664035909038,15.24766161643522,0.001
384,11.576730043769475,15.595508745283986,0.001
385,-7.034539070430489,15.924081155495465,0.001
386,21.37817164157321,16.246896938126067,0.001
387,-40.00157233735072,16.168076366506583,0.001
388,167.46743377619455,18.135139758562786,0.001
389,165.07663823804512,21.605220448323454,0.001
390,3.5270703676160653,21.786599318500862,0.001
391,237.3474532699055,24.207386273803053,0.001
392,-13.082677904190895,24.780620944558017,0.001
393,259.28869570578286,27.51400875196051,0.001
394,-126.07746958813613,27.2480222063243,0.001
395,-10.188888326188476,27.527472519034745,0.001
396,220.11404404632646,27.972744176478113,0.001
397,209.16622435299905,30.38700631590083,0.001
398,-17.907785727894108,30.935470997641556,0.001
399,16.63766594081745,30.9886980680902,0.001
400,216.26388750995812,33.46961885190074,0.001
401,151.86747613774315,35.280274992352915,0.001
402,-37.52010735601862,36.39508222828285,0.001
403,-25.870528335223106,36.66460023914834,0.001
404,153.23671847161143,38.497937083309225,0.001
405,-4.018055522345466,37.45899112437195,0.001
406,237.6147076970027,37.782228636176626,0.001
407,-16.839624005953887,37.91470753594427,0.001
408,196.017270046285,40.422368719366375,0.001
409,-36.50077256140953,40.36492602771669,0.001
410,170.03538651808927,42.92271061138136,0.001
411,230.94564123474646,43.70098478816658,0.001
412,210.55644636788347,46.135764998984016,0.001
413,203.48874609083572,48.03309190457077,0.001
414,-20.896722306437667,48.46467284716652,0.001
415,1.4863131801570404,48.78816290608665,0.001
416,47.21499917623441,47.61507469176075,0.001
417,-35.837170428649706,47.96272513969764,0.001
418,260.11401856052055,50.60903219447722,0.001
419,154.3661617505271,52.26724806660678,0.001
420,226.25624439083808,54.99862143081275,0.001
421,-17.084456138796934,54.813511317038326,0.001
422,-24.96433450626606,55.21746584606977,0.001
423,224.12520842666808,57.381743598785825,0.001
424,-31.28940682576834,55.1174449848601,0.001
425,131.47843644733308,54.61095042560769,0.001
426,-218.74408028072935,52.71424784244456,0.001
427,207.20362692532754,55.429210931660876,0.001
428,163.83336441076125,55.43216284771671,0.001
429,-14.76267317269203,56.03277081828897,0.001
430,-17.574684899933896,55.879240630576426,0.001
431,233.0805589632865,58.79249074843743,0.001
432,225.7973743031879,59.66686440556453,0.001
433,-235.6616058328728,57.20950184305827,0.001
434,248.6505219565372,60.12065583251476,0.001
435,238.96780623835457,62.75934203115692,0.001
436,-290.63637904638676,59.72270335093678,0.001
437,199.1250583500649,59.88094811205408,0.001
438,192.82300488468323,62.34473883151658,0.001
439,-33.508453651079165,60.358897851088834,0.001
440,13.765389129297148,60.77516052442886,0.001
441,249.98153000880407,63.35936007083344,0.001
442,28.36429492394936,63.729523822115944,0.001
443,-27.306014544498254,63.52659443510716,0.001
444,242.84566361054712,64.40890654495273,0.001
445,192.9442061990536,66.83477775489219,0.001
446,174.372952422884,66.6642338086946,0.001
447,237.25463538360933,67.19094454224478,0.001
448,-108.61153262753275,66.40738591855597,0.001
449,157.23154564817142,66.95944038237944,0.001
450,188.18578285106562,67.1094575920344,0.001
451,-160.54870487725088,63.61341778285361,0.001
452,29.132587935426294,62.03692918902274,0.001
453,240.22584018183068,64.47580895346877,0.001
454,9.245618135398615,62.882887485342174,0.001
455,223.6916231875415,64.58243837658078,0.001
456,129.0819090144681,66.22812399793065,0.001
457,38.218309584746436,66.77656006284126,0.001
458,223.71233579105314,68.48052704578954,0.001
459,205.2631483248299,70.74778903612967,0.001
460,208.4558159987916,74.27436555357704,0.001
461,190.7622111960839,76.11137859866528,0.001
462,220.1158211805803,78.89166833649595,0.001
463,190.1947998062092,79.5486546887822,0.001
464,217.76688150570806,81.84368280900537,0.001
465,241.17816606057593,84.36324229501183,0.001
466,221.0331844540358,86.74468745177201,0.001
467,262.1945153698207,89.70003900137706,0.001
468,40.42158250859105,89.99566603760495,0.001
469,230.95597009886603,92.26492959289472,0.001
470,-81.6441770673574,88.75945089052222,0.001
471,142.07325231301422,90.36978313202364,0.001
472,248.30875887557326,93.12862060959365,0.001
473,250.33405747130544,96.37112185079769,0.001
474,184.4855166207173,98.24209130052908,0.001
475,261.7111365121185,101.27825194190649,0.001
476,191.11032332790586,103.29079838689613,0.001
477,253.66134046582786,105.97774553947893,0.001
478,-295.11836455257867,103.14689295715687,0.001
479,197.20376824210274,103.39190176991576,0.001
480,223.2650733516361,103.19378208755384,0.001
481,261.8429625435371,106.19108385359607,0.001
482,202.55489820089656,108.83820068328359,0.001
483,260.37505236019024,111.7042078472446,0.001
484,240.16938482078038,113.99013439501468,0.001
485,262.97124873145145,116.69019227303352,0.001
486,183.50688690166584,118.31147942563443,0.001
487,280.358819742,121.51508334642794,0.001
488,261.87911776130437,122.45920018627905,0.001
489,261.96235624801943,123.42805736637878,0.001
490,216.42298068074462,125.55701646951007,0.001
491,265.4774335544289,125.8383162723553,0.001
492,161.28760739072575,127.58201912530447,0.001
493,220.25841679123792,127.19171633615902,0.001
494,42.29923647714605,128.87548339681186,0.001
495,268.4252793304422,131.66162507337816,0.001
496,206.0594742397079,131.52107937531196,0.001
497,236.5486172481069,131.79490330426307,0.001
498,191.49615076513666,133.88894266919334,0.001
499,216.06295925119667,135.88319560229715,0.001
500,216.0743075251184,135.88129980244875,0.001
501,241.77992907161814,136.78042433178751,0.001
502,234.53937604486686,139.50101916579635,0.001
503,189.1295992696093,141.65102044184468,0.001
504,227.37835986108067,142.39243685573936,0.001
505,242.5226722374249,144.85784413333707,0.001
506,151.734471762239,143.99904177398943,0.001
507,129.36436799396392,145.4610816939886,0.001
508,278.2479900028281,146.28338889355405,0.001
509,229.93141543278037,148.94771077349594,0.001
510,-93.86534333052902,146.30870347500976,0.001
511,239.16640274098668,146.39091109007217,0.001
512,242.33813734626673,146.708727999856,0.001
513,253.21617125786622,147.2060022515263,0.001
514,-65.39496655071696,146.7610198090835,0.001
515,187.67284680783104,148.62288514536024,0.001
516,197.87314705973364,150.12946662419523,0.001
517,235.31727933675995,152.84101112184936,0.001
518,210.27645837107826,152.3426355199549,0.001
519,-77.71972700290127,150.02177663242065,0.001
520,285.7953016821981,150.61716720533423,0.001
521,274.39038498347736,153.53191561655697,0.001
522,216.6938905875436,155.9484978674951,0.001
523,263.2206564815099,156.3394523480435,0.001
524,224.07027460412306,158.8930491623424,0.001
