episode,reward,R100
452,-66.04901163339437,-43.916677082924316
453,10.2053073425215,-43.69751092378384
454,-77.09364329737535,-43.92749714256608
455,13.389962565845346,-44.26905925294623
456,-122.03101694862039,-45.47347176310271
457,4.3001652044064675,-44.09632606583205
458,-29.693689823571674,-41.92231524941368
459,-124.37575712439977,-42.15186854378939
460,-13.214387934772436,-42.29165779182119
461,-32.900332826779795,-39.68064209805332
462,40.60057736387384,-38.038909616530546
463,-22.74807788161376,-37.99839057592527
464,-99.30384565625971,-39.09069001482657
465,-71.64933934130205,-37.95527323506147
466,-46.32101759467896,-38.10137696983198
467,-28.19706228647658,-37.466003041429445
468,-52.59735814367554,-37.91898176466947
469,-61.62045343870694,-37.49629334429142
470,-51.417950890224404,-37.713587780953596
471,-21.08244663048077,-37.5860637020153
472,-13.721828840992359,-37.16459317354027
473,-2.947945416671301,-35.841796348083065
474,7.028592450492899,-35.22173039454182
475,17.215421297855425,-34.071010972208846
476,-6.331364473673604,-32.07220689251764
477,22.131153790163758,-31.632712807099583
478,-39.450628490831434,-31.186911077051747
479,-5.609272321917393,-30.536659164296164
480,-9.884080315154542,-30.85530619835613
481,-34.175837127371594,-30.804093833740467
482,0.4141076862748334,-30.888618372868756
483,-43.6017035202052,-30.4675461015759
484,97.43793182047752,-29.381801445965554
485,146.07572945406926,-27.5275593227722
486,-3.6016686493950156,-27.518204112589842
487,-10.772657602686534,-27.099860476233342
488,3.906149715883524,-26.440165855695753
489,-24.372508577922904,-26.348762653480925
490,-100.24418409734415,-27.31704150683354
491,-22.042935029243914,-27.25419003957078
492,-49.99388502501163,-27.79517423754061
493,215.54722893369205,-25.65547687928992
494,-25.065714056265172,-25.463364975843447
495,12.815977572932777,-25.140545182175316
496,-14.947885720575611,-24.71922700973172
497,-26.190137620308775,-24.37208246604111
498,-1.902239353685899,-24.257217809440554
499,-5.057093165246545,-24.047585695672424
500,1.1360805931932467,-23.294347699547984
501,-27.3335910147347,-23.006570731738
502,-4.731342829612893,-22.853639283106517
503,-45.739165796638964,-22.929409520786812
504,-40.616734136429635,-22.921882543904275
505,-25.236831096553214,-22.931179930080518
506,24.06514958314975,-22.651182109206893
507,-7.057881496376613,-22.648874919723106
508,-20.355520239571895,-22.353139891125352
509,9.46128756326169,-21.844934010944613
510,27.92878636885422,-21.472099375836102
511,-50.118499091252765,-21.7862821928595
512,-14.18294944612164,-21.68871372432176
513,1.0966024183714789,-21.487468415238478
514,-9.249657512248056,-21.365815615500814
515,-4.445942845406383,-21.46799166473837
516,174.05913504171644,-19.972028203503534
517,-39.39085144714432,-20.014530876699727
518,43.36873218567905,-19.746189929349676
519,0.40482029847851564,-19.7981425674812
520,-7.892324401794339,-20.053465380639295
521,-9.852255272760653,-20.22241317756161
522,-19.46912385205962,-20.01600293577107
523,-9.830339033894711,-20.24318246469699
524,-36.80929069763767,-20.110842870480745
525,-26.126418922693013,-19.863108540696313
526,19.72452843345452,-19.738898995751846
527,-45.644237118076546,-19.645716822103825
528,-1.142735297741551,-19.0438943220011
529,-7.804238212755489,-18.973676566980625
530,-14.814076671431115,-18.683512849259902
531,-13.788387554359996,-18.384336302012354
532,-29.559701216335792,-18.632112324376703
533,10.40261112771677,-18.163490323532127
534,0.48062249640260896,-18.27526018491691
535,-68.0137399171011,-18.18632369847856
536,63.61936242021055,-17.092679277331097
537,-30.645154694378963,-16.865737894908918
538,-2.573793766758257,-16.58715479461846
539,-19.337537304467578,-16.183958984044306
540,-16.379431964499034,-15.886952198336653
541,-41.503905574731874,-14.952754538530288
542,-24.37637712639858,-14.741649283263795
543,9.425255235845823,-14.50455554495205
544,40.59706820940281,-13.642784041101713
545,-33.025632761363624,-14.021917793766372
546,-2.004561712157545,-13.93905659502879
547,-36.02792717598451,-13.694407798875636
548,-51.01604712372041,-13.373278949136024
549,-51.92794809817219,-13.576474546776865
550,-12.360444523638778,-13.192626049643282
551,-46.878169558602075,-12.906333801882155
552,-23.537683735106857,-12.48122052289928
553,-14.642173144108401,-12.729695327765578
554,-38.32417883719063,-12.34200068316373
555,203.26243056536555,-10.443276003168528
556,19.935729198041873,-9.023608541701908
557,-53.140396482107136,-9.598014158567043
558,8.942007460155281,-9.211657185729774
559,-15.497067647324629,-8.122870290959021
560,-1.592170414144457,-8.006648115752743
561,72.67076545185297,-6.9509371329664145
562,-50.67169575818673,-7.863659864187021
563,-14.097490276856925,-7.777153988139453
564,15.515156235304813,-6.628963969223808
565,-2.633542767722867,-5.938806003488014
566,-22.183920997257257,-5.697435037513799
567,26.977361467417147,-5.145690799974862
568,12.204017649448804,-4.497677042043617
569,-25.584245826078053,-4.137314965917328
570,-10.911507910965451,-3.7322505361247384
571,-18.284649724440026,-3.704272567064331
572,4.254082696663675,-3.5245134516877714
573,4.573812375519509,-3.449295873765863
574,12.116015267232012,-3.3984216455984715
575,-43.43165769285652,-4.0048924355055915
576,-66.325011900145,-4.604828909770306
