episode,reward,R100
656,-28.45393823263758,101.9803655709928
657,252.3246319746629,103.01160436904712
658,-122.01229501569671,99.89294541167834
659,39.34900207718795,98.97648602994585
660,183.80335028491345,101.09351396158462
661,245.48337460482642,101.25429201065279
662,233.7959938891277,103.81237452245631
663,-46.76496236924821,103.64608687242702
664,224.72643627380657,103.82425928298154
665,123.06364733199746,105.6083300538278
666,133.06777710672011,107.17580155397826
667,-267.0959796690349,102.97508524070477
668,226.25845737351776,105.54261358039868
669,-296.1460028483551,102.13239344315062
670,270.6215274494916,102.83617306719536
671,-75.04782088749829,100.17419653156651
672,-62.00575768400152,99.89856587440264
673,-65.82028833080686,97.39191468523676
674,-21.262902676988475,95.15262732832123
675,-49.02927632369397,95.15263094104758
676,-13.454503394825412,95.14702422584391
677,-35.935842101903674,92.92592515699427
678,-34.10228077031516,92.06799963266276
679,230.1231491013727,95.0450911233574
680,-92.6302111720776,94.85728995317892
681,207.2075884610781,94.98942478693004
682,209.0904296647435,102.28453547011173
683,220.34059486281086,102.7580195979955
684,177.50548269401273,106.56668951119012
685,178.73926207510488,106.72365517700452
686,109.74172781409136,110.03599931429471
687,192.3355698611891,110.56623704306563
688,189.78166896502734,109.99342040254689
689,134.30825581751654,109.13378947150304
690,205.7152955940429,109.29817334373864
691,164.81736686010322,108.81727953667598
692,83.6571303646756,110.2782312449586
693,190.1627950920602,110.07941514073083
694,186.0361803503063,109.67673430626037
695,8.476767428994322,107.37201217491624
696,-65.14185349671106,105.24842388346174
697,206.51931071974877,108.00616540990315
698,-217.06014523165936,103.61523948634667
699,155.1997683325019,102.82192847127062
700,156.39489579334094,102.00900534779997
701,174.83724351307205,101.30856554199377
702,178.54070262673383,100.52125203870382
703,-4.434658357676048,100.59549698460631
704,42.65782203585982,98.86070467107274
705,237.30593474321367,98.71223337740932
706,209.32705689973093,98.49188897737544
707,223.62174719522156,98.83668921149716
708,227.13273933348387,103.77558040370509
709,259.2931663332243,105.23053615791748
710,219.41079821520873,105.87185296231368
711,-38.634401182010684,104.8082025683117
712,240.9195250356454,105.1213423333399
713,170.24161875992965,105.17497028965508
714,226.26385681568144,106.54557627938291
