episode,reward,R100
1331,466.0,457.41
1332,274.0,456.58
1333,438.0,455.96
1334,500.0,455.96
1335,445.0,455.41
1336,463.0,455.04
1337,231.0,453.0
1338,309.0,451.09
1339,369.0,452.13
1340,500.0,454.5
1341,500.0,456.72
1342,500.0,459.43
1343,455.0,461.15
1344,500.0,462.73
1345,500.0,464.59
1346,500.0,466.71
1347,500.0,466.71
1348,500.0,468.89
1349,500.0,468.89
1350,500.0,468.89
1351,450.0,468.39
1352,500.0,468.39
1353,392.0,467.46
1354,500.0,467.46
1355,500.0,467.46
1356,316.0,465.62
1357,430.0,464.92
1358,256.0,463.84
1359,313.0,462.23
1360,222.0,459.7
1361,425.0,460.54
1362,247.0,458.01
1363,223.0,455.24
1364,319.0,455.27
1365,329.0,453.56
1366,500.0,453.56
1367,274.0,451.3
1368,500.0,451.3
1369,306.0,451.48
1370,341.0,449.89
1371,260.0,447.49
1372,290.0,445.39
1373,500.0,445.39
1374,382.0,444.21
1375,341.0,442.62
1376,296.0,441.03
1377,351.0,439.54
1378,500.0,439.54
1379,500.0,439.54
1380,253.0,437.07
1381,378.0,436.46
1382,500.0,437.6
1383,500.0,437.6
1384,500.0,437.6
1385,500.0,437.6
1386,389.0,436.49
1387,500.0,436.49
1388,500.0,436.49
1389,500.0,436.49
1390,500.0,436.49
1391,500.0,436.49
1392,500.0,436.49
1393,427.0,435.76
1394,500.0,435.76
1395,425.0,435.01
1396,500.0,435.01
1397,500.0,435.01
1398,500.0,435.01
1399,500.0,435.01
1400,499.0,435.0
1401,500.0,435.0
1402,425.0,434.25
1403,500.0,436.63
1404,265.0,434.28
1405,447.0,435.82
1406,500.0,435.82
1407,425.0,435.07
1408,387.0,433.94
1409,408.0,433.02
1410,391.0,431.93
1411,261.0,429.54
1412,500.0,429.54
1413,500.0,429.54
1414,500.0,429.54
1415,462.0,429.16
1416,449.0,428.65
1417,500.0,428.65
1418,246.0,426.11
1419,481.0,425.92
1420,500.0,425.92
1421,425.0,425.17
1422,437.0,424.54
1423,499.0,424.53
1424,441.0,423.94
1425,261.0,421.55
1426,500.0,421.55
1427,439.0,422.03
1428,398.0,421.01
1429,500.0,423.9
1430,316.0,424.47
1431,382.0,423.63
1432,425.0,425.14
1433,291.0,423.67
1434,378.0,422.45
1435,422.0,422.22
1436,360.0,421.19
1437,446.0,423.34
1438,500.0,425.25
1439,500.0,426.56
1440,368.0,425.24
1441,399.0,424.23
1442,500.0,424.23
1443,369.0,423.37
1444,400.0,422.37
1445,428.0,421.65
1446,495.0,421.6
1447,404.0,420.64
1448,365.0,419.29
1449,362.0,417.91
1450,393.0,416.84
1451,368.0,416.02
1452,335.0,414.37
1453,300.0,413.45
1454,354.0,411.99
1455,315.0,410.14
1456,427.0,411.25
1457,423.0,411.18
1458,461.0,413.23
1459,409.0,414.19
1460,368.0,415.65
1461,327.0,414.67
1462,451.0,416.71
1463,332.0,417.8
1464,500.0,419.61
1465,432.0,420.64
1466,378.0,419.42
1467,407.0,420.75
1468,426.0,420.01
1469,473.0,421.68
1470,395.0,422.22
1471,500.0,424.62
1472,459.0,426.31
1473,500.0,426.31
1474,420.0,426.69
1475,308.0,426.36
1476,350.0,426.9
1477,428.0,427.67
1478,378.0,426.45
1479,396.0,425.41
1480,361.0,426.49
1481,327.0,425.98
1482,346.0,424.44
1483,447.0,423.91
1484,393.0,422.84
1485,440.0,422.24
1486,430.0,422.65
1487,395.0,421.6
1488,416.0,420.76
1489,423.0,419.99
1490,454.0,419.53
1491,500.0,419.53
1492,368.0,418.21
1493,375.0,417.69
1494,348.0,416.17
1495,489.0,416.81
1496,387.0,415.68
1497,345.0,414.13
1498,378.0,412.91
1499,363.0,411.54
1500,338.0,409.93
1501,412.0,409.05
1502,446.0,409.26
1503,481.0,409.07
1504,416.0,410.58
1505,397.0,410.08
1506,500.0,410.08
1507,500.0,410.83
1508,420.0,411.16
1509,500.0,412.08
1510,500.0,413.17
1511,500.0,415.56
1512,500.0,415.56
1513,399.0,414.55
1514,435.0,413.9
1515,470.0,413.98
1516,432.0,413.81
1517,469.0,413.5
1518,418.0,415.22
1519,464.0,415.05
1520,496.0,415.01
1521,390.0,414.66
1522,500.0,415.29
1523,499.0,415.29
1524,500.0,415.88
1525,417.0,417.44
1526,353.0,415.97
1527,397.0,415.55
1528,500.0,416.57
1529,489.0,416.46
1530,500.0,418.3
1531,427.0,418.75
1532,500.0,419.5
1533,412.0,420.71
1534,493.0,421.86
1535,453.0,422.17
1536,500.0,423.57
1537,456.0,423.67
1538,500.0,423.67
1539,500.0,423.67
1540,436.0,424.35
1541,462.0,424.98
1542,500.0,424.98
1543,485.0,426.14
1544,500.0,427.14
1545,500.0,427.86
1546,500.0,427.91
1547,425.0,428.12
1548,500.0,429.47
1549,500.0,430.85
1550,500.0,431.92
1551,427.0,432.51
1552,500.0,434.16
1553,490.0,436.06
1554,416.0,436.68
1555,486.0,438.39
1556,500.0,439.12
1557,500.0,439.89
1558,489.0,440.17
1559,500.0,441.08
1560,500.0,442.4
1561,500.0,444.13
1562,500.0,444.62
1563,500.0,446.3
1564,500.0,446.3
1565,500.0,446.98
1566,500.0,448.2
1567,500.0,449.13
1568,500.0,449.87
1569,500.0,450.14
1570,500.0,451.19
1571,500.0,451.19
1572,500.0,451.6
1573,500.0,451.6
1574,500.0,452.4
1575,500.0,454.32
1576,500.0,455.82
1577,500.0,456.54
1578,500.0,457.76
1579,500.0,458.8
1580,500.0,460.19
1581,500.0,461.92
1582,500.0,463.46
1583,500.0,463.99
1584,500.0,465.06
1585,500.0,465.66
1586,500.0,466.36
1587,500.0,467.41
1588,500.0,468.25
1589,500.0,469.02
1590,500.0,469.48
1591,500.0,469.48
1592,500.0,470.8
1593,500.0,472.05
1594,500.0,473.57
1595,500.0,473.68
1596,500.0,474.81
1597,500.0,476.36
